244,3044,16084,2994,-6315,10608,0
1236,2484,14968,2665,-5316,5625,0
2252,1684,13456,4890,-3708,4213,0
984,3360,16084,5496,-2233,3709,0
-432,4124,16248,3907,-3684,1191,0
304,2580,15900,2875,-3338,-3115,0
2424,4364,13888,3030,-1107,-5800,0
960,4824,17520,2444,2271,-7171,0
-1608,4512,18464,1759,2982,-12569,0
-3040,6660,18860,-571,1329,-19231,0
556,7296,15120,-3088,2692,-20155,0
1520,4960,14728,-2892,4982,-15330,0
556,2848,15292,1359,5826,-10021,0
1932,4564,13944,4872,6596,-4469,0
-488,6028,15460,6270,4964,1259,0
-172,7412,14856,5537,3639,4290,0
-1372,5080,14684,4995,3340,4032,0
-2088,5292,15356,5580,1531,-566,0
-992,8008,14188,4959,-285,-2862,0
672,9916,17832,3199,-1619,-723,0
-948,7212,14884,754,-2058,597,0
-2680,5920,11460,82,849,-1510,0
-2488,6952,14060,-927,2310,-4896,0
-1220,7264,13424,-588,2831,-4891,0
1464,8332,14388,925,4846,2148,0
4,10236,17148,2071,8462,15043,0
-4896,9892,15192,3797,8019,19882,0
-7312,9496,15652,3143,3458,19878,0
-7476,8956,15436,1944,-3262,17012,0
-4692,10992,16252,230,-7556,17915,0
-2676,6540,14916,-252,-10971,18688,0
2760,3608,10512,2589,-9932,13130,0
9584,12100,14372,1461,-3559,9907,0
8260,7160,13272,-2489,3310,5986,0
5544,7316,14172,-4473,9175,-1178,0
3176,6552,14276,-4187,11834,-3314,0
144,5580,16060,-3593,12794,-3643,0
-852,7108,17232,-2470,12058,-4605,0
-3580,5388,16340,-2373,10345,-7069,0
-1196,10460,15784,-7219,12665,-12979,0
-1880,5492,11872,-7145,5973,-14234,0
-4000,5088,15192,-4108,748,-9803,0
-8528,2460,16480,-2276,-3419,-14016,0
-6088,3984,14900,-419,-7323,-20017,0
-4416,3980,13320,2302,-9525,-23502,0
-2472,4120,14736,5375,-9812,-24458,0
-5100,5928,2936,7982,-12629,-23481,0
-2804,6980,19568,5669,-8370,-19927,0
-148,13540,21512,3714,-8984,-13903,0
3852,11364,14560,-237,-5561,-3791,0
3228,9216,14188,-2299,-435,4945,0
2304,7936,17004,-1002,1630,10591,0
-900,6048,15416,-108,1897,13014,0
-3304,5716,16592,1248,1091,12340,0
-2164,3880,15112,2750,223,10967,0
-3448,4724,17116,3896,-1660,7917,0
-1248,6564,16584,3064,-3182,5061,0
556,6240,15176,3062,-2785,5180,0
2204,6504,13824,3132,-559,8570,0
2456,8384,15036,3147,501,13414,0
1312,10532,16120,1764,1006,18989,0
1468,6544,13412,2153,3642,22959,0
360,5836,15800,3722,4108,23276,0
-436,8476,15492,4515,3046,22613,0
-988,7348,11752,2509,1461,23297,0
-1632,5772,16288,339,894,11651,0
-368,6424,16012,-100,-40,2436,0
-1104,4900,14104,-1774,-3195,-7008,0
376,3668,15344,-963,-5050,-15882,0
688,2988,16008,2229,-6406,-25133,0
4208,5496,12640,6712,-5296,-30368,0
6076,6764,9712,10849,-3102,-25611,0
3712,24096,19648,8682,-1929,-17862,0
5984,12376,10552,1687,354,-6916,0
128,10528,11868,-375,2135,-1354,0
1656,9876,13032,-860,2085,4145,0
2812,10452,13308,-58,1974,13016,0
3924,10936,13680,2117,2225,21822,0
2700,10676,7724,4814,6446,29090,0
2612,12432,19212,3708,8375,29315,0
2148,10336,11632,3795,10258,27228,0
2232,10620,12368,1532,9113,22814,0
-1328,7832,15828,296,7897,11220,0
-1860,7416,12804,-2188,5655,-2722,0
-128,8692,14196,-3881,3879,-10624,0
2408,8512,14072,-3755,2501,-11097,0
2328,7020,13480,-2848,1592,-13775,0
3892,6692,11412,981,3456,-10032,0
1328,6916,12196,3902,4702,-6316,0
-4076,7068,12416,5930,3936,-7933,0
-3308,7468,12092,4974,-434,-11720,0
-2380,7616,11700,4645,-2278,-15058,0
-1032,8108,12324,4539,-2575,-18120,0
744,10736,12888,3531,-2267,-18326,0
3672,13132,12504,2944,2552,-13195,0
1732,12544,14044,1986,6802,-4394,0
-4520,10040,15156,417,6144,-1882,0
-9800,9156,16832,-494,1229,-4072,0
-9740,6524,14836,-1210,-3876,-8194,0
-5448,8720,16436,-645,-7112,-12316,0
-552,12380,14632,-1143,-7314,-13818,0
884,12616,13244,-2827,-4511,-12186,0
288,12756,14680,-3853,-1142,-10518,0
-2652,11096,15060,-3481,1169,-9014,0
-3176,9312,14540,-2472,1126,-9700,0
-2156,8924,12316,-1459,859,-8228,0
-3348,9456,12248,-2459,804,-6479,0
-4408,10008,12876,-4352,871,-7329,0
-5092,8444,14740,-5402,2282,-8527,0
-4620,6828,15060,-4550,2708,-8403,0
-5452,6988,15308,-3123,1838,-7347,0
-5176,7668,15468,-2538,-673,-4282,0
-4040,7268,14248,-1346,-2798,582,0
-2672,6412,13568,218,-2491,5992,0
-2840,4848,12332,1077,-942,9429,0
-5108,4176,13836,2870,-42,8577,0
