-7236,2372,14932,-191,296,1282,839
-7284,2524,15204,-530,181,1541,887
-7304,3368,15512,-1576,-84,1813,880
-7152,2324,15124,-2540,-257,1418,886
-7472,1504,15632,-2772,52,878,891
-6548,964,14836,-1395,72,983,897
-7324,1840,14992,-1018,104,1272,898
-7100,1192,14364,-612,-88,1008,910
-7340,1076,14744,247,106,472,912
-6940,2288,15080,399,131,554,905
-7132,2148,15052,105,252,972,907
-7712,1964,15232,-41,272,537,912
-7124,1888,14888,-35,229,19,915
-7904,1148,14460,7,379,-1413,907
-6720,1176,14464,716,494,-1852,986
-6204,1976,14272,1082,972,-72,1211
-7740,2136,15096,1358,1284,1254,1246
-7276,3204,13972,1019,586,993,1251
-8348,2612,15884,307,722,-207,1244
-6696,2120,14968,53,720,-895,1251
-6044,2448,14912,-90,571,25,1233
-6820,2280,15100,-246,1201,793,1001
-7536,1024,14892,-153,1301,-918,755
-7924,1004,16920,323,760,-2605,0
-2484,2504,18744,910,2310,-1458,0
-6756,1840,14400,830,5443,-1907,0
-8824,4044,14356,-153,3781,-3365,0
-9804,3176,12596,-2224,1634,-3373,0
-12484,680,13000,-2710,-881,-2785,0
-8636,-120,12176,-1369,-674,-609,0
-10264,412,14052,527,-1778,1870,0
-6348,2288,14840,1477,-2353,3741,0
-5812,2624,15672,1073,-727,3937,0
-7048,2352,15852,-140,1021,1470,0
-7988,1620,14996,-890,1048,-1590,0
-8060,1160,14580,-725,1084,-1200,0
-8568,1096,14160,370,250,622,0
-7572,1844,15064,821,-246,2094,0
-7656,2120,14972,681,26,1617,0
-7636,2320,14984,180,115,-182,0
-7852,2088,14780,-497,495,-1208,0
-7776,1592,14328,-268,185,-813,0
-7824,1524,14340,227,-219,49,0
-7604,1840,14804,414,-46,858,0
-7492,2068,14888,178,-8,768,0
-7516,1848,15328,-106,249,272,0
-7624,1616,14656,5,379,-42,0
-8048,1964,14640,1,-101,-33,0
-7980,1956,14400,33,-420,850,0
-7532,2300,14608,1,-919,1668,0
-8204,1788,14380,23,-1159,1708,0
-7464,1724,15276,-68,-686,1420,399
-6984,2288,15028,-17,-719,788,619
-7284,2112,14988,-241,-432,221,765
-7352,1592,15048,-183,-295,-511,774
-7508,1136,14944,293,-375,-1419,786
-6640,852,15320,1894,-1044,-2229,798
-6220,2324,15424,2425,-829,-1919,803
-6408,2744,14468,2932,-701,-1029,817
-6900,2392,15232,2562,-449,-12,821
-8436,3132,15928,1262,-68,233,850
-7084,3004,14960,32,108,-208,851
-7404,2692,15052,-535,458,-608,864
-7332,1924,14760,-565,314,-521,837
-7200,2272,15000,-230,122,60,867
-7196,2648,15064,-413,135,551,874
-7164,2080,15032,-620,79,349,906
-7028,2712,15384,-711,-32,1211,917
-6944,3116,15584,-1428,-888,2252,939
-7148,2840,15876,-2018,-956,2294,930
-6472,2220,13656,-2385,-702,2551,941
-7596,1004,14316,-2212,98,1447,927
-7284,664,14756,-851,-178,331,909
-6692,1812,14656,-6,-201,918,912
-7028,2112,15028,317,214,1108,924
-7244,2204,15184,-261,224,-544,947
-6820,1644,14964,-426,603,-1525,986
-6672,976,14652,426,693,-358,1091
-6956,1552,14652,1487,926,957,1200
-7292,2512,15284,1013,1079,929,1264
-8624,2304,16444,50,2421,897,1287
-6824,3168,15460,325,332,-174,1282
-7560,2060,15576,-521,1368,-2400,1341
-6372,1868,14816,-493,918,-3033,1019
-6232,2240,15372,-153,1214,-582,831
-5344,2532,15448,152,1487,1614,615
-6860,3240,19668,-1108,2156,1264,0
-5940,704,16000,-951,5334,-1770,0
-7468,2356,13416,-1022,5301,-4194,0
-9224,3328,14584,-1527,3281,-1734,0
-6376,2248,11664,-101,-4423,-1530,0
-6040,1324,12752,1030,-2607,622,0
-9308,1468,14624,320,-1176,-1403,0
-9536,1152,13396,-1317,2652,-2493,0
-14080,-320,13796,-1018,-302,-3343,0
-5088,896,13676,1002,-1422,1775,0
-6012,1376,15020,2317,-228,6279,0
-6456,2608,16456,2307,501,6338,0
